unit1_txt	unit2_txt	dir	rel_type	orig_label	label
or do i need a building there to trade 2:1	you need a building first	1>2	unknown	Question_answer_pair	query
you need a building first	ahhh :(	1>2	unknown	Acknowledgement	query
ahhh :(	anyone have wheat for sheep?	1>2	unknown	Narration	temporal
anyone have wheat for sheep?	not for sheep, sorry :(	1>2	unknown	Question_answer_pair	query
come on lucky 7...	almost..	1>2	unknown	Comment	comment
anyone want to trade some clay for me	can't	1>2	unknown	Question_answer_pair	query
anyone want to trade some clay for me	i can offer sheep or wheat?	1>2	unknown	Elaboration	elaboration
anyone want to trade some clay for me	sorry	1>2	unknown	Question_answer_pair	query
anyone want to trade some clay for me	want any wood?	1>2	unknown	Q_Elab	query
can't	didn't think so	1>2	unknown	Comment	comment
sorry	didn't think so	1>2	unknown	Comment	comment
sorry	i need wheat...	1>2	unknown	Contrast	contrast
didn't think so	but always will ask :D	1>2	unknown	Contrast	contrast
want any wood?	I'm good for wood :D	1>2	unknown	Question_answer_pair	query
i need wheat...	can offer sheep or wood	1>2	unknown	Continuation	conjunction
i need wheat...	anyone have wheat?	1>2	unknown	Q_Elab	query
anyone have wheat?	yup	1>2	unknown	Question_answer_pair	query
yup	at the right price :)	1>2	unknown	Elaboration	elaboration
2 sheep?	1 wood 1 sheep?	1>2	unknown	Correction	contrast
1 wood 1 sheep?	can do	1>2	unknown	Question_answer_pair	query
can do	deal	1>2	unknown	Acknowledgement	query
deal	um i have no clay	1>2	unknown	Contrast	contrast
um i have no clay	did you mean wheat?	1>2	unknown	Correction	contrast
did you mean wheat?	sorry yeah	1>2	unknown	Question_answer_pair	query
sorry yeah	retry¬!	1>2	unknown	Result	causal
sorry yeah	no problem ;)	1>2	unknown	Acknowledgement	query
no problem ;)	worried I was wheeling and dealing!	1>2	unknown	Comment	comment
worried I was wheeling and dealing!	its been a ong day	1>2	unknown	Comment	comment
worried I was wheeling and dealing!	tomas that's your sheep there, watch it well	1>2	unknown	Narration	temporal
tomas that's your sheep there, watch it well	:)	1>2	unknown	Acknowledgement	query
where were you?	you said w/o internat	1>2	unknown	Explanation	explanation
where were you?	yorkshire	1>2	unknown	Question_answer_pair	query
you said w/o internat	internet*	1>2	unknown	Correction	contrast
yorkshire	nice country	1>2	unknown	Comment	comment
nice country	not really :p	1>2	unknown	Correction	contrast
nice country	some of it is lovely	1>2	unknown	Elaboration	elaboration
not really :p	aww what bit?	1>2	unknown	Clarification_question	query
not really :p	some of it is lovely	1>2	unknown	Correction	contrast
aww what bit?	york leeds	1>2	unknown	Question_answer_pair	query
york leeds	its pretty	1>2	unknown	Elaboration	elaboration
does someone want my sheep?	yes just a little bit	1>2	unknown	Question_answer_pair	query
does someone want my sheep?	for what, william?	1>2	unknown	Q_Elab	query
im from lancashire...	ah ha lol! rival	1>2	unknown	Comment	comment
my brother is in leeds.	it's no edinburgh :)	1>2	unknown	Contrast	contrast
for what, william?	anything really.	1>2	unknown	Question_answer_pair	query
anything really.	ore? wood?	1>2	unknown	Elaboration	elaboration
neither, i'm afraid, only a wheat. Sorry!	hmm. maybe later	1>2	unknown	Comment	comment
i need wheat...	maybe next turn :)	1>2	unknown	Question_answer_pair	query
yup	2 sheep?	1>2	unknown	Q_Elab	query
yup	where were you?	1>2	unknown	Clarification_question	query
yup	does someone want my sheep?	1>2	unknown	Continuation	conjunction
york leeds	ahhhhhh#	1>2	unknown	Comment	comment
york leeds	im from lancashire...	1>2	unknown	Contrast	contrast
york leeds	my brother is in leeds.	1>2	unknown	Comment	comment
anything really.	neither, i'm afraid, only a wheat. Sorry!	1>2	unknown	Question_answer_pair	query
kk :)	this die is not in my favour tonight....	1>2	unknown	Comment	comment
this die is not in my favour tonight....	we have 4 games laura,	1>2	unknown	Contrast	contrast
this die is not in my favour tonight....	anyone willing to buy some wood?	1>2	unknown	Continuation	conjunction
anyone willing to buy some wood?	cant sorry	1>2	unknown	Question_answer_pair	query
anyone willing to buy some wood?	how about 2 sheep, tomas?	1>2	unknown	Q_Elab	query
anyone willing to buy some wood?	anyone got clay?	1>2	unknown	Continuation	conjunction
we have 4 games laura,	I'm sure it will even out :)	1>2	unknown	Result	causal
how about 2 sheep, tomas?	(1 and the one i owe you)	1>2	unknown	Elaboration	elaboration
or 1 sheep 1 wheat?	what about 1 sheep and 1 wheat? :)	1>2	unknown	Q_Elab	query
what about 1 sheep and 1 wheat? :)	deal	1>2	unknown	Question_answer_pair	query
deal	yeah deal	1>2	unknown	Acknowledgement	query
yeah deal	happy to make even	1>2	unknown	Result	causal
happy to make even	I am a man of my word	1>2	unknown	Explanation	explanation
happy to make even	thank you!	1>2	unknown	Acknowledgement	query
happy to make even	i will remember that :)	1>2	unknown	Comment	comment
thank you!	i will remember that :)	1>2	unknown	Continuation	conjunction
anyone got clay?	I will trade very generously	1>2	unknown	Elaboration	elaboration
anyone got clay?	no clay	1>2	unknown	Question_answer_pair	query
anyone got clay?	nothing...	1>2	unknown	Question_answer_pair	query
I will trade very generously	if so	1<2	unknown	Conditional	condition
no clay	no worries :)	1>2	unknown	Acknowledgement	query
no	no worries :)	1>2	unknown	Acknowledgement	query
nothing...	no worries :)	1>2	unknown	Acknowledgement	query
how about 2 sheep, tomas?	or 1 sheep 1 wheat?	1>2	unknown	Alternation	alternation
how about 2 sheep, tomas?	what about 1 sheep and 1 wheat? :)	1>2	unknown	Q_Elab	query
all the ore :)	lol	1>2	unknown	Comment	comment
all the ore :)	can i get a clay from someone?	1>2	unknown	Continuation	conjunction
can i get a clay from someone?	offering wheat or sheep	1>2	unknown	Elaboration	elaboration
can i get a clay from someone?	don't have any	1>2	unknown	Question_answer_pair	query
don't have any	afraid i haven't seen it rolled either :(	1>2	unknown	Continuation	conjunction
can i get an ore?	yes	1>2	unknown	Question_answer_pair	query
can i get an ore?	I'll trade too	1>2	unknown	Question_answer_pair	query
yes	do you want a sheep for it?	1>2	unknown	Q_Elab	query
yes	I'll trade too	1>2	unknown	Parallel	conjunction
do you want a sheep for it?	sure a sheep works	1>2	unknown	Question_answer_pair	query
sure a sheep works	ok laura	1>2	unknown	Acknowledgement	query
ok laura	being called laura is odd :p	1>2	unknown	Comment	comment
ok laura	did i get the trade right?	1>2	unknown	Clarification_question	query
being called laura is odd :p	are you ljay?	1>2	unknown	Clarification_question	query
being called laura is odd :p	sorry. what do you want to be called?	1>2	unknown	Clarification_question	query
are you ljay?	lj works	1>2	unknown	Question_answer_pair	query
sorry. what do you want to be called?	lj works	1>2	unknown	Question_answer_pair	query
lj works	lj cool	1>2	unknown	Acknowledgement	query
did i get the trade right?	yep :)	1>2	unknown	Question_answer_pair	query
did i get the trade right?	yup!	1>2	unknown	Question_answer_pair	query
yep :)	ok cheers	1>2	unknown	Acknowledgement	query
can i get a clay from someone?	sorry	1>2	unknown	Question_answer_pair	query
can i get a clay from someone?	no	1>2	unknown	Question_answer_pair	query
can i get a clay from someone?	can i get an ore?	1>2	unknown	Continuation	conjunction
laura, could i cadge a clay?	or william?	1>2	unknown	Alternation	alternation
sorry nope	ok...ore?	1>2	unknown	Q_Elab	query
no	ok...ore?	1>2	unknown	Q_Elab	query
ok...ore?	just spent it	1>2	unknown	Question_answer_pair	query
ok...ore?	ore for sheep and wheat or wood	1>2	unknown	Q_Elab	query
ok...ore?	then sorry no	1>2	unknown	Question_answer_pair	query
ore for sheep and wheat or wood	one or tother?	1>2	unknown	Clarification_question	query
ore for sheep and wheat or wood	afraid I can't pay 2 for 1...	1>2	unknown	Question_answer_pair	query
one or tother?	nah i need both	1>2	unknown	Question_answer_pair	query
afraid I can't pay 2 for 1...	apologies!	1>2	unknown	Comment	comment
afraid I can't pay 2 for 1...	then sorry no	1>2	unknown	Result	causal
laura, could i cadge a clay?	name a price :)	1>2	unknown	Elaboration	elaboration
laura, could i cadge a clay?	sorry nope	1>2	unknown	Question_answer_pair	query
laura, could i cadge a clay?	no	1>2	unknown	Question_answer_pair	query
just hope no one rolls a 7 :p	anyone have wood?	1>2	unknown	Narration	temporal
just hope no one rolls a 7 :p	i had another plan :)	1>2	unknown	Comment	comment
i had another plan :)	but wanted to save some cash	1>2	unknown	Contrast	contrast
anyone have wood?	sorry no	1>2	unknown	Question_answer_pair	query
anyone have wood?	or wheat?	1>2	unknown	Alternation	alternation
or wheat?	loads of wheat!	1>2	unknown	Question_answer_pair	query
i do	what can you offer for a wood?	1>2	unknown	Q_Elab	query
loads of wheat!	willian 2 wheat for sheep and ore?	1>2	unknown	Q_Elab	query
willian 2 wheat for sheep and ore?	sound good	1>2	unknown	Question_answer_pair	query
willian 2 wheat for sheep and ore?	kerching!	1>2	unknown	Comment	comment
sound good	kerching!	1>2	unknown	Comment	comment
sound good	ah, finally	1>2	unknown	Comment	comment
ah, finally	uh oh...	1>2	unknown	Comment	comment
anyone have wood?	i do	1>2	unknown	Question_answer_pair	query
can anyone give me ore for wood?	i got none, sorry :(	1>2	unknown	Question_answer_pair	query
can anyone give me ore for wood?	sorry	1>2	unknown	Question_answer_pair	query
just going afk	but have no trades to offer this turn,	1>2	unknown	Elaboration	elaboration
just going afk	back in 2 mins tops!	1>2	unknown	Continuation	conjunction
but have no trades to offer this turn,	anyone want clay?	1>2	unknown	Narration	temporal
but have no trades to offer this turn,	afraid I'm a bit fallow	1>2	unknown	Explanation	explanation
anyone want clay?	yes yes yes	1>2	unknown	Question_answer_pair	query
anyone want clay?	yes	1>2	unknown	Question_answer_pair	query
anyone want clay?	what do you want?	1>2	unknown	Q_Elab	query
yes yes yes	what do you want?	1>2	unknown	Continuation	conjunction
yes	i have ore for you	1>2	unknown	Elaboration	elaboration
what do you want?	ore and sheep?	1>2	unknown	Q_Elab	query
i have ore for you	ore and sheep?	1>2	unknown	Q_Elab	query
ore and sheep?	no	1>2	unknown	Question_answer_pair	query
ore and sheep?	ore and wood?	1>2	unknown	Q_Elab	query
ore and wood?	i have 2 clay	1>2	unknown	Question_answer_pair	query
i have 2 clay	ore and wood would be great	1>2	unknown	Continuation	conjunction
ok	1 clay?	1>2	unknown	Q_Elab	query
1 clay?	2 clay? :)	1>2	unknown	Q_Elab	query
1 clay?	ok one will do	1>2	unknown	Question_answer_pair	query
2 clay? :)	that leave me not enough to build with :(	1>2	unknown	Question_answer_pair	query
that leave me not enough to build with :(	hmmm	1>2	unknown	Comment	comment
that leave me not enough to build with :(	ok one will do	1>2	unknown	Result	causal
ok one will do	thank you :)	1>2	unknown	Acknowledgement	query
thank you :)	np :)	1>2	unknown	Comment	comment
i have 2 clay	ok	1>2	unknown	Acknowledgement	query
nooooooo 5!	nooooooooo	1>2	unknown	Continuation	conjunction
nooooooooo	nooooooo!	1>2	unknown	Continuation	conjunction
nooooooo 5!	the evil robber strikes again	1>2	unknown	Comment	comment
anyone got ore?	can offer sheep or wheat	1>2	unknown	Elaboration	elaboration
anyone got ore?	would have had ore, but...	1>2	unknown	Comment	comment
would have had ore, but...	ah robber...	1>2	unknown	Comment	comment
william?	oh, sorry no.	1>2	unknown	Question_answer_pair	query
oh, sorry no.	too low right now	1>2	unknown	Explanation	explanation
anyone got ore?	nope	1>2	unknown	Question_answer_pair	query
anyone got ore?	william?	1>2	unknown	Q_Elab	query
oh, sorry no.	kk np	1>2	unknown	Acknowledgement	query
greedy :D	:D	1>2	unknown	Acknowledgement	query
greedy :D	spend it wisely then	1>2	unknown	Result	causal
greedy :D	it won't let me trade 4 wheat with the bank!	1>2	unknown	Continuation	conjunction
spend it wisely then	:)	1>2	unknown	Comment	comment
:)	13! :o	1>2	unknown	Continuation	conjunction
it won't let me trade 4 wheat with the bank!	you just did....	1>2	unknown	Correction	contrast
it won't let me trade 4 wheat with the bank!	oh. never mind, now it did	1>2	unknown	Correction	contrast
oh. never mind, now it did	^^	1>2	unknown	Comment	comment
oh. never mind, now it did	lol no worries	1>2	unknown	Comment	comment
oh. never mind, now it did	now you're on 3sy street	1>2	unknown	Comment	comment
now you're on 3sy street	yay	1>2	unknown	Comment	comment
yay	5 nooooooooooo!	1>2	unknown	Contrast	contrast
anyone have clay?	no sorry	1>2	unknown	Question_answer_pair	query
nope	work those looks, tomas	1>2	unknown	Comment	comment
work those looks, tomas	got... thats an interesting one :p	1>2	unknown	Comment	comment
can i have someone's ore?	nope	1>2	unknown	Question_answer_pair	query
can i have someone's ore?	no ore here sorry	1>2	unknown	Question_answer_pair	query
can i have someone's ore?	sry no ore in here either	1>2	unknown	Question_answer_pair	query
nope	sry no ore in here either	1>2	unknown	Parallel	conjunction
no ore here sorry	hey where is everyone from?	1>2	unknown	Clarification_question	query
hey where is everyone from?	I'm UK	1>2	unknown	Question_answer_pair	query
hey where is everyone from?	Germany	1>2	unknown	Question_answer_pair	query
hey where is everyone from?	uk :)	1>2	unknown	Question_answer_pair	query
hey where is everyone from?	slovakia :)	1>2	unknown	Question_answer_pair	query
I'm UK	I'm from Somerset,	1>2	unknown	Elaboration	elaboration
Germany	I am from Frankfurt	1>2	unknown	Elaboration	elaboration
uk :)	from the oh so beautiful lancashire :p	1>2	unknown	Elaboration	elaboration
from the oh so beautiful lancashire :p	live in the burgh	1>2	unknown	Elaboration	elaboration
I'm from Somerset,	near Cheddar (where teh cheese is from)	1>2	unknown	Elaboration	elaboration
I'm from Somerset,	i mis somerset!	1>2	unknown	Comment	comment
anyone got ore for sheep/wheat?	no	1>2	unknown	Question_answer_pair	query
anyone got ore for sheep/wheat?	nope	1>2	unknown	Question_answer_pair	query
anyone got ore for sheep/wheat?	your roll, laura!	1>2	unknown	Result	causal
your roll, laura!	maybe she's disconnected...	1>2	unknown	Explanation	explanation
your roll, laura!	darn,	1>2	unknown	Comment	comment
your roll, laura!	sorry	1>2	unknown	Comment	comment
darn,	i have to leave very soon... ...	1>2	unknown	Explanation	explanation
i have to leave very soon... ...	like 12 mins tops!	1>2	unknown	Elaboration	elaboration
i have to leave very soon... ...	let's give her a couple of mins	1>2	unknown	Contrast	contrast
like 12 mins tops!	hmm. lj is about to win anyway.	1>2	unknown	Comment	comment
hmm. lj is about to win anyway.	i am not so sure..	1>2	unknown	Comment	comment
