unit1_txt	unit2_txt	dir	rel_type	orig_label	label
Thus , remote sensing of SSS requires a highly accurate retrieval model .	It is widely accepted that the corrections of the sea surface and atmospheric effects are essential for remote sensing of SSS ,	1>2	implicit	topic-solutionhood	query
It is widely accepted that the corrections of the sea surface and atmospheric effects are essential for remote sensing of SSS ,	since these effects could alter the value of sensor - measured brightness temperature	1<2	explicit	explanation-justify	explanation
since these effects could alter the value of sensor - measured brightness temperature	and introduce errors into the SSS retrieval process .	1<2	explicit	joint-list	conjunction
Besides the atmospheric effects , the increasing of sea surface emissivity due to the sea surface roughness and foam effects is the main source of error ,	Over the past decades , the correction for sea surface roughness effects were studied	1>2	implicit	context-background	frame
Besides the atmospheric effects , the increasing of sea surface emissivity due to the sea surface roughness and foam effects is the main source of error ,	which could significantly hamper the accuracy of SSS retrieval	1<2	implicit	elaboration-attribute	elaboration
Besides the atmospheric effects , the increasing of sea surface emissivity due to the sea surface roughness and foam effects is the main source of error ,	[ 11 ] .	1<2	implicit	explanation-evidence	explanation
It is widely accepted that the corrections of the sea surface and atmospheric effects are essential for remote sensing of SSS ,	Over the past decades , the correction for sea surface roughness effects were studied	1<2	implicit	joint-other	conjunction
Over the past decades , the correction for sea surface roughness effects were studied	based on the in - situ and airborne measurements ;	1<2	implicit	mode-means	mode
Over the past decades , the correction for sea surface roughness effects were studied	for example , the experiments <*> wind and salinity experiments <*> airborne Passive - Active L - band Sensor <*> campaign <*> and Combined Airborne Radio instruments for Ocean and Land Studies <*> campaigns	1<2	explicit	elaboration-additional	elaboration
for example , the experiments <*> wind and salinity experiments <*> airborne Passive - Active L - band Sensor <*> campaign <*> and Combined Airborne Radio instruments for Ocean and Land Studies <*> campaigns	made from a tower	1<2	implicit	elaboration-attribute	elaboration
for example , the experiments <*> wind and salinity experiments <*> airborne Passive - Active L - band Sensor <*> campaign <*> and Combined Airborne Radio instruments for Ocean and Land Studies <*> campaigns	[ 12 ] ,	1<2	implicit	explanation-evidence	explanation
for example , the experiments <*> wind and salinity experiments <*> airborne Passive - Active L - band Sensor <*> campaign <*> and Combined Airborne Radio instruments for Ocean and Land Studies <*> campaigns	( WISE )	1<2	implicit	restatement-partial	reformulation
for example , the experiments <*> wind and salinity experiments <*> airborne Passive - Active L - band Sensor <*> campaign <*> and Combined Airborne Radio instruments for Ocean and Land Studies <*> campaigns	[ 13 , 14 ] ,	1<2	implicit	explanation-evidence	explanation
for example , the experiments <*> wind and salinity experiments <*> airborne Passive - Active L - band Sensor <*> campaign <*> and Combined Airborne Radio instruments for Ocean and Land Studies <*> campaigns	( PALS )	1<2	implicit	restatement-partial	reformulation
for example , the experiments <*> wind and salinity experiments <*> airborne Passive - Active L - band Sensor <*> campaign <*> and Combined Airborne Radio instruments for Ocean and Land Studies <*> campaigns	[ 15 ]	1<2	implicit	explanation-evidence	explanation
for example , the experiments <*> wind and salinity experiments <*> airborne Passive - Active L - band Sensor <*> campaign <*> and Combined Airborne Radio instruments for Ocean and Land Studies <*> campaigns	( CAROLS )	1<2	implicit	restatement-partial	reformulation
for example , the experiments <*> wind and salinity experiments <*> airborne Passive - Active L - band Sensor <*> campaign <*> and Combined Airborne Radio instruments for Ocean and Land Studies <*> campaigns	[ 16 , 17 ] .	1<2	implicit	explanation-evidence	explanation
It is widely accepted that the corrections of the sea surface and atmospheric effects are essential for remote sensing of SSS ,	Many rough surface emission models have also been developed	1<2	explicit	joint-other	conjunction
