unit1_txt	unit2_txt	dir	rel_type	orig_label	label
I mean , derivative works are generally in a different medium ,	and almost all of them , even a dramatization on -- on theater or even a motion picture or a sequel , they add something new according to your definition in your brief .	1<2	explicit	expansion.conjunction	conjunction
Yeah , I think -- I think there 's a Factor 4 issue and a Factor 1 issue .	I think the most obvious problem would be a Factor 4 problem for the person who 's trying to copy or -- or create the movie adaptation .	1<2	implicit	expansion.level-of-detail.arg2-as-detail	elaboration
I -- I 'm sorry . I read Factor 1 , the purpose and character of the use , including whether such use is of a commercial nature or is for nonprofit educational purposes . So what 's the use here ? Is -- I think I have to look at a use under 1 as well . So is the use the creation of the Prince Series by Warhol ? Is it the 2016 license of the Orange Prince ? That factor , I think , is telling me to look at a use . So which use are you looking at ?	So -- so we think that both uses are directly implicated in this case . I know there 's a significant amount of confusion between our side and the other side on this , so I 'd like to try to clarify it . This case came about because Ms. Goldsmith contacted the foundation , asserted that -- that the -- the original Warhol works were infringing , demanded a quite substantial seven - figure sum of money , and also demanded the copyrights in the work . I -- We then filed -- I 'm -- I 'm putting that aside . Sure . Okay ? They can tell us whether they 're claiming -- I think they 're out of the statute of limitations , so they ca n't claim that . But – So I think the only thing they can claim under the statute is the 2016 license . No , respectfully , Your Honor , that 's not right , because what they claimed in their -- in their brief -- in their complaint , and this is at JA 120 to 121 , was that they said that we were not allowed to invoke our copyright in the works . And that was n't just a past question that 's sort of like water under the bridge because of the statute of limitations . That has ongoing significance because , if we -- Alright .	1<2	hypophora	hypophora	query
I read Factor 1 , the purpose and character of the use , including whether such use is of a commercial nature or is for nonprofit educational purposes .	So what 's the use here ?	1<2	explicit	contingency.cause.result	causal
including whether such use is of a commercial nature	or is for nonprofit educational purposes .	1<2	explicit	expansion.disjunction	alternation
Is -- I think I have to look at a use under 1 as well .	So is the use the creation of the Prince Series by Warhol ?	1<2	explicit	contingency.cause.result	causal
So is the use the creation of the Prince Series by Warhol ?	Is it the 2016 license of the Orange Prince ?	1<2	implicit	expansion.disjunction	alternation
That factor , I think , is telling me to look at a use .	So which use are you looking at ?	1<2	explicit	contingency.cause.result	causal
I know there 's a significant amount of confusion between our side and the other side on this ,	so I 'd like to try to clarify it .	1<2	explicit	contingency.cause.result	causal
This case came about	because Ms. Goldsmith contacted the foundation , asserted that -- that the -- the original Warhol works were infringing , demanded a quite substantial seven - figure sum of money , and also demanded the copyrights in the work .	1<2	explicit	contingency.cause.reason	causal
This case came about because Ms. Goldsmith contacted the foundation , asserted that -- that the -- the original Warhol works were infringing , demanded a quite substantial seven - figure sum of money , and also demanded the copyrights in the work .	We then filed --	1<2	explicit	temporal.asynchronous.precedence	temporal
asserted that -- that the -- the original Warhol works were infringing ,	demanded a quite substantial seven - figure sum of money ,	1<2	implicit	expansion.conjunction	conjunction
demanded a quite substantial seven - figure sum of money ,	and also demanded the copyrights in the work .	1<2	explicit	expansion.conjunction	conjunction
I think they 're out of the statute of limitations ,	so they ca n't claim that .	1<2	explicit	contingency.cause.result	causal
No , respectfully , Your Honor , that 's not right , because what they claimed in their -- in their brief -- in their complaint , and this is at JA 120 to 121 , was that they said that we were not allowed to invoke our copyright in the works .	And that was n't just a past question that 's sort of like water under the bridge because of the statute of limitations .	1<2	explicit	expansion.level-of-detail.arg2-as-detail	elaboration
because what they claimed in their -- in their brief -- in their complaint , <*> was that they said	and this is at JA 120 to 121 ,	1<2	explicit	expansion.level-of-detail.arg2-as-detail	elaboration
That has ongoing significance because , if we --	So then I want to break them down .	1<2	explicit	contingency.cause.result	causal
